genre,artist_name,track_name,Rank_x,emotion_score_x,emotion_bucket,Rank,Game Title,Year,Genre,emotion_score_y
Folk,Freya Ridings,Ultraviolet,0.6063829787234042,0.58,57,0.6065057712486883,Jet Moto,1996.0,Racing,0.58
Soundtrack,Eleni Karaindrou,Ulysses' Gaze: 9. Ulysses' Theme - Litany,0.4787234042553191,0.91,91,0.4779643231899265,Hitman: Absolution,2012.0,Action,0.92
Hip-Hop,Quality Control,Um Yea,0.3297872340425531,0.58,57,0.3300104931794334,Cars,2006.0,Racing,0.58
Movie,Chorus,Umad Ghumad Kar Aayi Re Ghata,1.0,0.26,26,0.997376705141658,New Super Mario Bros.,2006.0,Platform,0.27
Dance,Rihanna,Umbrella,0.1276595744680851,0.26,26,0.1280167890870933,Cars 2,2011.0,Platform,0.27
Indie,White Panda,Umbrella - The White Panda Remix,0.4468085106382978,0.44,44,0.4286463798530955,Pocket Monsters Stadium,1998.0,Strategy,0.43
Hip-Hop,Pouya,Umm,0.425531914893617,0.43,43,0.4281217208814271,Sid Meier's Civilization V,2010.0,Strategy,0.43
Folk,Blind Pilot,Umpqua Rushing,0.4680851063829787,0.57,56,0.4868835257082896,Tokyo Xtreme Racer Zero,2000.0,Racing,0.58
Comedy,Brian Posehn,Um… My Farts,0.8085106382978723,0.56,56,0.816894018887723,Star Wars Episode I Racer,1999.0,Racing,0.58
Reggae,Los Tres,Un Amor Violento,0.3723404255319149,0.5,50,0.3735571878279118,Imagine: Wedding Designer,2008.0,Simulation,0.5
Classical,Andrea Bocelli,Un Amore Così Grande - Remastered,0.6170212765957447,0.69,69,0.6164742917103883,FIFA 2000,1998.0,Sports,0.7
Pop,Sebastian Yatra,Un Año,0.0425531914893617,0.57,56,0.0445960125918153,Need for Speed: V-Rally,1997.0,Racing,0.58
Reggaeton,Tambor Urbano,Un Año Más / Cumpleaños Feliz,0.7446808510638298,0.29,28,0.7523609653725079,Super Mario All-Stars: Limited Edition,2010.0,Platform,0.27
Opera,Giacomo Puccini,Un Bel Di Redux,0.946808510638298,0.63,63,0.94700944386149,Battlefield 3,2011.0,Shooter,0.63
Reggaeton,Baby Rasta & Gringo,Un Beso - Remix,0.6276595744680851,0.42,42,0.6636935991605457,Sim Theme Park,1998.0,Strategy,0.43
Reggaeton,Jowell & Randy,Un Booty Nuevo,0.5638297872340425,0.44,44,0.5383001049317944,Pikmin,2001.0,Strategy,0.43
Reggaeton,Amenazzy,Un Buen Dia,0.4361702127659574,0.49,49,0.4349422875131165,Kinectimals,2010.0,Simulation,0.5
Reggaeton,Mauricio & PalodeAgua,Un Cafe,0.6382978723404256,0.29,28,0.6448058761804827,Sonic Unleashed,2008.0,Platform,0.27
Reggaeton,Ñejo & Dalmata,Un Call,0.5744680851063829,0.42,42,0.5383001049317944,Pikmin,2001.0,Strategy,0.43
Reggaeton,Dash Y Cangri,Un Chance,0.351063829787234,0.26,26,0.3525708289611752,Oddworld: Abe's Oddysee,1997.0,Platform,0.27
Comedy,Polo Polo,"Un Chino De Vacaciones - San Francisco - New York,new York - Chicago - En Vivo",0.7978723404255319,0.62,62,0.7985309548793285,SOCOM II: U.S. Navy SEALs,2003.0,Shooter,0.63
Movie,Henri Salvador,Un Clin D Oeil,1.0,0.43,43,0.9323189926547744,Pokémon Stadium,1999.0,Strategy,0.43
Reggaeton,El Alfa,Un Consejo Para Mi Hijo,0.5638297872340425,0.62,62,0.5634837355718783,Crackdown,2007.0,Shooter,0.63
Classical,Leo Brouwer,Un Día de Noviembre,0.6276595744680851,0.71,71,0.6280167890870934,Your Shape featuring Jenny McCarthy,2009.0,Sports,0.7
Movie,Henri Salvador,Un Garçon Des Iles - Remastered,0.9361702127659576,0.58,57,0.934417628541448,Mario Kart: Super Circuit,2001.0,Racing,0.58
Movie,Daniel Levi,Un Matin,0.9574468085106382,0.43,43,0.9323189926547744,Pokémon Stadium,1999.0,Strategy,0.43
Reggaeton,Lasso,Un Millón Como Tú,0.2446808510638297,0.29,28,0.2497376705141658,Wario Land: Shake It!,2008.0,Platform,0.27
Ska,Soda Stereo,Un Misil En Mi Placard - Remasterizado 2007,0.5319148936170213,0.27,27,0.5283315844700944,Sonic Heroes,2003.0,Platform,0.27
Reggaeton,Don Chezina,Un Nnuevo Estilo,0.7553191489361702,0.27,27,0.7565582371458552,Ratchet & Clank: Up Your Arsenal,2004.0,Platform,0.27
Movie,Anthony Kavanagh,Un Nouveau Jour,0.9787234042553192,0.69,69,0.9931794333683106,Wii Fit Plus,2009.0,Sports,0.7
Reggaeton,ERICK LEXI,Un Novio Como Yo,0.8085106382978723,0.49,49,0.8084994753410284,Rhythm Heaven,2008.0,Misc,0.5
Ska,Los Auténticos Decadentes,Un Osito de Peluche de Taiwán (feat. Fernando Ruiz Díaz) [Vivo],0.4680851063829787,0.5,50,0.4674711437565582,Midway Arcade Treasures,2003.0,Misc,0.5
Ska,Los Auténticos Decadentes,Un Osito de Peluche de Taiwán - MTV Unplugged,0.425531914893617,0.56,56,0.4249737670514166,Sonic Rivals,2006.0,Racing,0.58
Movie,Henri Salvador,Un P'tit Air Dans La Caboche,1.0,0.43,43,0.9323189926547744,Pokémon Stadium,1999.0,Strategy,0.43
Ska,Bersuit Vergarabat,Un Pacto - Live In Buenos Aires / 2001,0.351063829787234,0.64,64,0.3541448058761804,Ratchet: Deadlocked,2005.0,Shooter,0.63
Reggaeton,Messiah,Un Palo (feat. ARHAM),0.6808510638297872,0.64,64,0.6852046169989507,Halo: Combat Evolved Anniversary,2011.0,Shooter,0.63
Reggaeton,Benny Benni,Un Palo (feat. Delirious & Endo),0.7127659574468085,0.29,28,0.717208814270724,Donkey Kong Land 2,1996.0,Platform,0.27
Reggaeton,El Alfa,Un Papi Que La Mima,0.648936170212766,0.58,57,0.6516264428121721,Need for Speed: ProStreet,2007.0,Racing,0.58
Reggaeton,Cosculluela,Un Pesito,0.5851063829787234,0.42,42,0.5383001049317944,Pikmin,2001.0,Strategy,0.43
Movie,Henri Salvador,Un Petit Air dans la Caboche,1.0,0.44,44,0.9323189926547744,Pokémon Stadium,1999.0,Strategy,0.43
Ska,Maldita Vecindad Y Los Hijos Del 5to. Patio,Un Poco de Sangre - Remasterizado,0.6170212765957447,0.29,28,0.6138509968520461,Shrek 2,2004.0,Platform,0.27
Reggaeton,Maluma,Un Polvo,0.3404255319148936,0.42,42,0.3237145855194124,RollerCoaster Tycoon 2,2002.0,Strategy,0.43
Reggae,Dread Mar I,Un Punto,0.4893617021276595,0.26,26,0.4889821615949632,The Simpsons Game,2007.0,Platform,0.27
Reggaeton,Bryant Myers,Un Ratito Mas,0.3191489361702128,0.51,51,0.323189926547744,Shrek / Shrek 2 2-in-1 Gameboy Advance Video,2007.0,Misc,0.5
Classical,Andrea Bocelli,"Un Reve De Liberté - ""Ali di Libertà"" French Version",0.5957446808510638,0.77,77,0.5912906610703044,Final Fantasy II,1991.0,Role-Playing,0.77
Reggaeton,Lito y Polaco,Un Sabado Gansta,0.776595744680851,0.44,44,0.7743966421825813,Pokémon Stadium 2,2000.0,Strategy,0.43
Movie,Henri Salvador,Un Sacré Menteur - Remastered,0.9680851063829788,0.76,76,0.9653725078698846,Final Fantasy X,2001.0,Role-Playing,0.77
World,Mirabai Ceiba,Un Solo Corazón,0.6063829787234042,0.7,70,0.6075550891920252,NCAA Football 06,2005.0,Sports,0.7
Reggaeton,R.K.M & Ken-Y,Un Sueño,0.3829787234042553,0.43,43,0.406610703043022,Command & Conquer: Red Alert 2,2000.0,Strategy,0.43
Jazz,El Gran Combo De Puerto Rico,Un Verano en NY,0.5957446808510638,0.28,28,0.5954879328436516,The Lion King,1994.0,Platform,0.27
Ska,Nonpalidece,Un amor,0.5851063829787234,0.29,28,0.5865687303252886,Sonic the Hedgehog 3,1994.0,Platform,0.27
Opera,Giuseppe Verdi,"Un ballo in maschera / Act 1: ""Alla vita che t'arride""",0.8936170212765957,0.62,62,0.8861490031479539,Resistance: Fall of Man,2006.0,Shooter,0.63
Opera,Giuseppe Verdi,Un ballo in maschera / Act 2: Preludio,0.7659574468085106,0.78,78,0.7665267576075551,Fable,2004.0,Role-Playing,0.77
Opera,Giuseppe Verdi,"Un ballo in maschera / Act 3: ""Forse la soglia attinse""",0.6595744680851063,0.85,85,0.6495278069254985,Harry Potter and the Chamber of Secrets,2002.0,Adventure,0.85
Opera,Giuseppe Verdi,"Un ballo in maschera : ""Ecco l'orrido campo""",0.8936170212765957,0.86,86,0.9024134312696748,Assassin's Creed,2007.0,Adventure,0.85
Opera,Giuseppe Verdi,Un ballo in maschera : Overture,0.7872340425531915,0.79,79,0.7859391395592865,WWE SmackDown! vs. Raw,2002.0,Fighting,0.8
Opera,Leontyne Price,"Un ballo in maschera, Act 2: ""Ecco l'orrido campo...Ma dall'arido stelo divulsa""",0.925531914893617,0.86,86,0.9254984260230852,Tomb Raider II,1997.0,Adventure,0.85
Opera,Giuseppe Verdi,"Un ballo in maschera, Act I: Act I Scene 1: Alla vita che t'arride (Renato)",0.8723404255319148,0.81,81,0.8709338929695698,Tekken 5,2005.0,Fighting,0.8
Opera,Giuseppe Verdi,"Un ballo in maschera, Act I: Act I Scene 1: Il cenno mio di la con essi attendi (Gustavo, Oscar, Renato)",0.8829787234042553,0.7,70,0.8835257082896117,FIFA 07 Soccer,2006.0,Sports,0.7
Opera,Giuseppe Verdi,"Un ballo in maschera, Act I: Act I Scene 2: Che v'agita cosi? (Ulrica, Amelia, Gustavo, Voci)",0.8936170212765957,0.79,79,0.8830010493179433,Street Fighter II Turbo,1992.0,Fighting,0.8
Opera,Giuseppe Verdi,"Un ballo in maschera, Act I: Act I Scene 2: Su fatemi largo (Gustavo, Servo, Cristiano, Ulrica, Chorus)",0.9042553191489362,0.86,86,0.9045120671563484,The Legend of Zelda: A Link to the Past,1991.0,Adventure,0.85
Opera,"Orchestra Del Teatro Alla Scala, Milano","Un ballo in maschera: Act I, Scene I, ""Alla vita che t'arride""",0.925531914893617,0.76,76,0.9244491080797482,Dragon Quest VIII: Journey of the Cursed King,2004.0,Role-Playing,0.77
Opera,Giuseppe Verdi,Un ballo in maschera: Forse la soglia attinse,0.8191489361702128,0.85,85,0.8210912906610703,The Legend of Zelda: Spirit Tracks,2009.0,Adventure,0.85
Opera,Giuseppe Verdi,Un ballo in maschera: Ma se m'è forza perderti,0.8085106382978723,0.84,84,0.80797481636936,The Legend of Zelda: Ocarina of Time,2011.0,Adventure,0.85
Opera,Giuseppe Verdi,Un ballo in maschera: Prelude,0.851063829787234,0.86,86,0.8546694648478489,LEGO Indiana Jones: The Original Adventures,2008.0,Adventure,0.85
Opera,Giuseppe Verdi,Un ballo in maschera: Saper vorreste,0.9042553191489362,0.76,76,0.9008394543546696,The Elder Scrolls V: Skyrim,2011.0,Role-Playing,0.77
Opera,Giacomo Puccini,Un bel di (One fine day),0.9361702127659576,0.91,91,0.9338929695697796,Red Dead Redemption,2010.0,Action,0.92
Opera,Renata Tebaldi,Un bel di vedremo (Madame Butterfly),0.6382978723404256,0.81,81,0.6369359916054564,Def Jam Vendetta,2003.0,Fighting,0.8
Opera,Fedora Barbieri,Un certo non so che,0.9361702127659576,0.7,70,0.9354669464847848,Kinect Sports,2010.0,Sports,0.7
Movie,Lucie Dolene,Un chant,1.0,0.76,76,0.994753410283316,Pokémon Gold / Silver Version,1999.0,Role-Playing,0.77
Movie,Jean Claude Corbel,Un coin de paradis,1.0,0.62,62,0.9868835257082896,Call of Duty: Modern Warfare 3,2011.0,Shooter,0.63
Movie,Bernard Minet,Un collège fou fou fou - Générique original de la série télé,0.8297872340425532,0.27,27,0.8305351521511019,Ratchet & Clank,2002.0,Platform,0.27
Movie,Claire Guyot,Un cri de femme,1.0,0.42,42,0.9323189926547744,Pokémon Stadium,1999.0,Strategy,0.43
Classical,Leo Brouwer,Un dia de noviembre,0.7553191489361702,0.79,79,0.7555089192025184,Tekken: Dark Resurrection,2006.0,Fighting,0.8
Movie,Damien Sargue,Un jour (extrait du spectacle « Les 3 Mousquetaires »),0.8085106382978723,0.58,57,0.816894018887723,Star Wars Episode I Racer,1999.0,Racing,0.58
Movie,Cerise Calixte,"Un jour - Extrait de ""Le bossu de Notre-Dame""",0.7021276595744681,0.58,57,0.7056663168940189,TOCA Championship Racing,1998.0,Racing,0.58
Movie,Jean Piat,Un jour Hélène était à la fenêtre,1.0,0.64,64,0.9868835257082896,Call of Duty: Modern Warfare 3,2011.0,Shooter,0.63
Jazz,Susie Arioli,Un jour de différence,0.4574468085106383,0.62,62,0.4627492130115425,Red Dead Revolver,2004.0,Shooter,0.63
Movie,Idoles De La Musique,Un jour parfait,0.9893617021276596,0.43,43,0.9323189926547744,Pokémon Stadium,1999.0,Strategy,0.43
Opera,Georges Van Parys,Un jour tu verras,0.946808510638298,0.76,76,0.9459601259181531,World of Warcraft,2004.0,Role-Playing,0.77
Movie,Chantal Goya,Un lapin (JSR Remix 2002),0.9893617021276596,0.28,28,0.9895068205666318,Super Mario Bros. 3,1988.0,Platform,0.27
Soundtrack,Ennio Morricone,Un monumento,0.6063829787234042,0.77,77,0.60598111227702,Secret of Mana,1993.0,Role-Playing,0.77
Opera,Plácido Domingo,Un nuevo siglo,0.8723404255319148,0.64,64,0.878803777544596,Star Fox 64,1997.0,Shooter,0.63
Movie,Dorothée,Un p'tit bout d'bonheur,0.9893617021276596,0.28,28,0.9895068205666318,Super Mario Bros. 3,1988.0,Platform,0.27
Movie,Dorothée,Un p'tit tour chez Einstein,0.9893617021276596,0.27,27,0.9895068205666318,Super Mario Bros. 3,1988.0,Platform,0.27
Movie,Henri Salvador,Un petit air dans la caboche,1.0,0.44,44,0.9323189926547744,Pokémon Stadium,1999.0,Strategy,0.43
Movie,Dorothée,Un petit cadeau pour ta maman,0.9893617021276596,0.26,26,0.9895068205666318,Super Mario Bros. 3,1988.0,Platform,0.27
Movie,Henri Salvador,Un sacré menteur,1.0,0.77,77,0.994753410283316,Pokémon Gold / Silver Version,1999.0,Role-Playing,0.77
Movie,Emmanuel Moire,Un seul capitaine - Acoustic,0.8723404255319148,0.63,63,0.878803777544596,Star Fox 64,1997.0,Shooter,0.63
Movie,Lorie,Un signe du destin,0.9148936170212766,0.27,27,0.9155299055613852,Spyro the Dragon,1998.0,Platform,0.27
Movie,Jean Piat,Un soir d'été vers minuit,1.0,0.62,62,0.9868835257082896,Call of Duty: Modern Warfare 3,2011.0,Shooter,0.63
Classical,Franz Liszt,Un sospiro,0.4680851063829787,0.91,91,0.4664218258132214,Devil May Cry 4,2008.0,Action,0.92
Movie,Lucie Dolene,Un sourire en chantant,1.0,0.63,63,0.9868835257082896,Call of Duty: Modern Warfare 3,2011.0,Shooter,0.63
Movie,Henri Salvador,Un tour de manège,0.6808510638297872,0.71,71,0.6810073452256034,Pro Evolution Soccer 2012,2011.0,Sports,0.7
Classical,Andrea Bocelli,Un'Anima,0.5319148936170213,0.78,78,0.5320041972717734,Dragon Quest VI: Realms of Revelation,2010.0,Role-Playing,0.77
Children’s Music,Queens of the Stone Age,Un-Reborn Again,0.4361702127659574,0.44,44,0.4286463798530955,Pocket Monsters Stadium,1998.0,Strategy,0.43
R&B,Alicia Keys,Un-thinkable (I'm Ready) (feat. Drake) - Remix,0.5106382978723404,0.62,62,0.5110178384050368,Tom Clancy's Rainbow Six 3,2003.0,Shooter,0.63
Pop,Lil Uzi Vert,UnFazed (feat. The Weeknd),0.3191489361702128,0.43,43,0.3189926547743966,Pikmin 2,2004.0,Strategy,0.43
Reggaeton,Jonathan Moly,Una Bendición,0.8617021276595744,0.27,27,0.8620146904512067,Spyro: Year of the Dragon,2000.0,Platform,0.27
Jazz,The Jazz Jousters,Una Brisa De La Isla (feat. Scaley Walez),0.4893617021276595,0.57,56,0.4879328436516265,Gran Turismo 4 Prologue,2003.0,Racing,0.58
Reggaeton,Servando,Una Cancion Que Te Enamore,0.5851063829787234,0.42,42,0.5383001049317944,Pikmin,2001.0,Strategy,0.43
Reggaeton,Messiah,Una Cosita,0.7234042553191489,0.29,28,0.7203567681007346,Kirby's Dream Land 2,1995.0,Platform,0.27
Pop,Manuel Turizo,Una Lady Como Tú,0.1595744680851064,0.43,43,0.1432318992654774,Spore,2008.0,Strategy,0.43
Jazz,Jessy J,Una Mas,0.648936170212766,0.51,51,0.6484784889821616,SimCity,1991.0,Simulation,0.5
Ska,La Matatena,Una Mas de Volencia,0.6382978723404256,0.28,28,0.6448058761804827,Sonic Unleashed,2008.0,Platform,0.27
Electronic,Hraach,Una Mattina - Original Mix,0.6063829787234042,0.56,56,0.6065057712486883,Jet Moto,1996.0,Racing,0.58
Reggaeton,Tony Dize,Una Mirada Bastó,0.851063829787234,0.51,51,0.8488982161594963,Guitar Hero: World Tour,2008.0,Misc,0.5
Reggaeton,Lali,Una Na,0.4574468085106383,0.43,43,0.4286463798530955,Pocket Monsters Stadium,1998.0,Strategy,0.43
Comedy,Polo Polo,Una Nalga En La Fiesta - En Vivo,0.6808510638297872,0.69,69,0.6810073452256034,Pro Evolution Soccer 2012,2011.0,Sports,0.7
Reggaeton,Kevin Roldan,Una Noche,0.5106382978723404,0.43,43,0.5073452256033578,Command & Conquer: Tiberian Sun,1999.0,Strategy,0.43
Reggaeton,Fuego,Una Noche En Miami,0.6808510638297872,0.57,56,0.6804826862539349,Project Gotham Racing,2001.0,Racing,0.58
Reggaeton,Baby Rasta & Gringo,Una Noche Mas,0.7659574468085106,0.44,44,0.7728226652675761,Age of Empires II: The Age of Kings,1999.0,Strategy,0.43
Hip-Hop,Kevin Roldan,Una Noche Más (feat. Nicky Jam),0.4361702127659574,0.28,28,0.4433368310598111,Sonic Advance 3,2004.0,Platform,0.27
Reggaeton,Lenny Tavárez,Una Novela,0.5319148936170213,0.5,50,0.5304302203567681,Buzz! The Music Quiz,2005.0,Misc,0.5
Reggaeton,El Sica,Una Oportunidad,0.7659574468085106,0.29,28,0.7691500524658972,Yoshi's Island DS,2006.0,Platform,0.27
Reggaeton,El Sica,Una Oportunidad (Remix) [feat. Kendo Kaponi],0.6914893617021276,0.26,26,0.6935991605456453,LittleBigPlanet,2009.0,Platform,0.27
Reggae,Fiel A La Vega,Una Plegaria Mas,0.7340425531914894,0.7,70,0.7371458551941238,Deca Sports,2008.0,Sports,0.7
Reggaeton,Calle Ciega,Una Vez Mas,0.5319148936170213,0.29,28,0.5283315844700944,Sonic Heroes,2003.0,Platform,0.27
Reggaeton,Rigeo,Una Vida Contigo,0.6702127659574468,0.28,28,0.6747114375655824,Scooby-Doo! Night of 100 Frights,2002.0,Platform,0.27
Reggae,Black Guayaba,Una Vida Sin Ti,0.648936170212766,0.5,50,0.6484784889821616,SimCity,1991.0,Simulation,0.5
Opera,Gioachino Rossini,Una Voce Poco Fa,0.8617021276595744,0.77,77,0.8630640083945436,Mario & Luigi: Bowser's Inside Story,2009.0,Role-Playing,0.77
Opera,Gaetano Donizetti,Una furtiva lagrima,0.6595744680851063,0.77,77,0.6558237145855195,Final Fantasy III,2006.0,Role-Playing,0.77
Opera,Gaetano Donizetti,Una furtiva lagrima (From L'elisir d'amore) - Vocal,0.851063829787234,0.79,79,0.8499475341028332,WWF SmackDown!,2000.0,Fighting,0.8
Opera,Gaetano Donizetti,Una furtiva lagrima from Act II of L'elisir D'amore - Voice,0.9148936170212766,0.77,77,0.912906610703043,Final Fantasy XIII,2009.0,Role-Playing,0.77
Opera,Gaetano Donizetti,Una furtiva lagrima from L'elisir d'amore,0.9042553191489362,0.76,76,0.9008394543546696,The Elder Scrolls V: Skyrim,2011.0,Role-Playing,0.77
Classical,Christoph Willibald Gluck,"Una melodia di Gluck ""The Therapy Room"" - Re-Recorded Version",0.6170212765957447,0.91,91,0.6159496327387198,Dynasty Warriors 3,2001.0,Action,0.92
Opera,Maria Callas,"Una voce poco fa from Il Barbiere di Siviglia, '(The) Barber of Seville'",0.8404255319148936,0.69,69,0.8405036726128017,FIFA Soccer 11,2010.0,Sports,0.7
Reggaeton,Darell,Una y Mil Maneras (feat. Nengo Flow & Brytiago),0.4680851063829787,0.49,49,0.4674711437565582,Midway Arcade Treasures,2003.0,Misc,0.5
Reggaeton,Oken,Una y Otra Vez,0.5531914893617021,0.51,51,0.5540398740818469,Toy Story Mania!,2009.0,Misc,0.5
Soundtrack,James Horner,"Unable to Stay, Unwilling to Leave",0.6702127659574468,0.85,85,0.6736621196222455,LEGO Harry Potter: Years 1-4,2010.0,Adventure,0.85
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",0.351063829787234,0.63,63,0.3541448058761804,Ratchet: Deadlocked,2005.0,Shooter,0.63
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: II. Allemande",0.5,0.77,77,0.5005246589716684,Dragon Quest V: Hand of the Heavenly Bride,2008.0,Role-Playing,0.77
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: IV. Sarabande",0.5638297872340425,0.8,80,0.5640083945435467,WCW vs. nWo: World Tour,1997.0,Fighting,0.8
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: VI. Gigue",0.5638297872340425,0.56,56,0.5708289611752361,Need for Speed Underground,2003.0,Racing,0.58
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 2 in D Minor, BWV 1008: Allemande",0.7021276595744681,0.78,78,0.7025183630640084,Pokémon Ranger: Shadows of Almia,2008.0,Role-Playing,0.77
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 2 in D Minor, BWV 1008: Gigue",0.7127659574468085,0.57,56,0.7114375655823715,Need For Speed: High Stakes,1999.0,Racing,0.58
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 2 in D Minor, BWV 1008: I. Prélude",0.5638297872340425,0.81,81,0.5640083945435467,WCW vs. nWo: World Tour,1997.0,Fighting,0.8
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 2 in D Minor, BWV 1008: II. Allemande",0.5744680851063829,0.78,78,0.5729275970619098,Star Ocean: Till The End of Time,2003.0,Role-Playing,0.77
Classical,Yo-Yo Ma,"Unaccompanied Cello Suite No. 2 in D Minor, BWV 1008: II. Allemande - Recorded at Spotify Studios NYC",0.4893617021276595,0.63,63,0.4858342077649528,Red Faction II,2002.0,Shooter,0.63
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 2 in D Minor, BWV 1008: Menuett I/II",0.7127659574468085,0.69,69,0.7135362014690452,Mario Tennis,2000.0,Sports,0.7
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 2 in D Minor, BWV 1008: Prélude",0.6914893617021276,0.85,85,0.6983210912906611,LEGO Harry Potter: Years 1-4,2010.0,Adventure,0.85
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 2 in D Minor, BWV 1008: VI. Gigue",0.5744680851063829,0.7,70,0.5734522560335782,Madden NFL 2005,2004.0,Sports,0.7
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 3 in C Major, BWV 1009: Allemande",0.6595744680851063,0.64,64,0.6605456453305352,SOCOM: U.S. Navy SEALs: Combined Assault,2006.0,Shooter,0.63
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 3 in C Major, BWV 1009: Gigue",0.6702127659574468,0.69,69,0.6705141657922351,PES 2009: Pro Evolution Soccer,2008.0,Sports,0.7
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 3 in C Major, BWV 1009: I. Prélude",0.5851063829787234,0.7,70,0.5828961175236097,Madden NFL 2000,1998.0,Sports,0.7
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 3 in C Major, BWV 1009: Prélude",0.6382978723404256,0.71,71,0.6379853095487933,NBA Street Vol. 2,2003.0,Sports,0.7
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010: Allemande",0.7234042553191489,0.76,76,0.7287513116474292,Dragon Age: Origins,2009.0,Role-Playing,0.77
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010: Bourrée I/II",0.7340425531914894,0.77,77,0.736096537250787,Fallout: New Vegas,2010.0,Role-Playing,0.77
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010: Courante",0.7234042553191489,0.69,69,0.7214060860440714,Tony Hawk's Underground 2,2004.0,Sports,0.7
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010: I. Prélude",0.5957446808510638,0.77,77,0.5912906610703044,Final Fantasy II,1991.0,Role-Playing,0.77
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010: II. Allemande",0.6063829787234042,0.78,78,0.60598111227702,Secret of Mana,1993.0,Role-Playing,0.77
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010: IV. Sarabande",0.5638297872340425,0.84,84,0.555613850996852,Metroid Fusion,2002.0,Adventure,0.85
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010: VI. Gigue",0.6170212765957447,0.56,56,0.6217208814270724,Need For Speed: Undercover,2008.0,Racing,0.58
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 5 in C Minor, BWV 1011: Allemande",0.7340425531914894,0.85,85,0.7339979013641134,Professor Layton and the Last Specter,2009.0,Adventure,0.85
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 5 in C Minor, BWV 1011: Gavotte I/II",0.7340425531914894,0.62,62,0.7345225603357818,Killzone 3,2011.0,Shooter,0.63
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 5 in C Minor, BWV 1011: Gigue",0.7234042553191489,0.85,85,0.7318992654774397,L.A. Noire,2011.0,Adventure,0.85
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 5 in C Minor, BWV 1011: II. Allemande",0.6170212765957447,0.86,86,0.6169989506820567,Star Fox Adventures,2002.0,Adventure,0.85
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 5 in C Minor, BWV 1011: IV. Sarabande",0.6276595744680851,0.86,86,0.630115424973767,The Legend of Zelda: Oracle of Ages,2001.0,Adventure,0.85
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 5 in C Minor, BWV 1011: Prélude",0.7340425531914894,0.84,84,0.7339979013641134,Professor Layton and the Last Specter,2009.0,Adventure,0.85
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 5 in C Minor, BWV 1011: Sarabande",0.7234042553191489,0.8,80,0.723504721930745,WCW/nWo Revenge,1998.0,Fighting,0.8
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 5 in C Minor, BWV 1011: VI. Gigue",0.6382978723404256,0.71,71,0.6379853095487933,NBA Street Vol. 2,2003.0,Sports,0.7
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 6 in D Major, BWV 1012: Allemande",0.7340425531914894,0.85,85,0.7339979013641134,Professor Layton and the Last Specter,2009.0,Adventure,0.85
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 6 in D Major, BWV 1012: II. Allemande",0.6382978723404256,0.85,85,0.6395592864637986,The 7th Guest,1992.0,Adventure,0.85
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 6 in D Major, BWV 1012: III. Courante",0.6382978723404256,0.58,57,0.6406086044071354,Crash Nitro Kart,2003.0,Racing,0.58
